;No.;Time;Source;Destination;Protocol;Length;Info
16214;16215;1087.950716784;10.0.2.15;10.0.2.8;TCP;8754;80  >  55160 [ACK] Seq=20273 Ack=104 Win=5824 Len=8688 TSval=460890 TSecr=3207709556 [TCP segment of a reassembled PDU]
16215;16216;1087.950716847;10.0.2.15;10.0.2.8;TCP;1514;80  >  55158 [ACK] Seq=4345 Ack=292 Win=6912 Len=1448 TSval=460890 TSecr=3207709506 [TCP segment of a reassembled PDU]
16216;16217;1087.95072399;10.0.2.8;10.0.2.15;TCP;66;55160  >  80 [ACK] Seq=104 Ack=28961 Win=48128 Len=0 TSval=3207709558 TSecr=460890
16217;16218;1087.950735348;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=5793 Win=64128 Len=0 TSval=3207709558 TSecr=460890
16218;16219;1087.95116755;10.0.2.15;10.0.2.8;TCP;2962;80  >  55160 [PSH, ACK] Seq=28961 Ack=104 Win=5824 Len=2896 TSval=460891 TSecr=3207709557 [TCP segment of a reassembled PDU]
16219;16220;1087.951167627;10.0.2.15;10.0.2.8;TCP;5858;80  >  55158 [ACK] Seq=5793 Ack=292 Win=6912 Len=5792 TSval=460891 TSecr=3207709506 [TCP segment of a reassembled PDU]
16220;16221;1087.951167678;10.0.2.15;10.0.2.8;TCP;1514;80  >  55158 [PSH, ACK] Seq=11585 Ack=292 Win=6912 Len=1448 TSval=460891 TSecr=3207709558 [TCP segment of a reassembled PDU]
16221;16222;1087.951174405;10.0.2.8;10.0.2.15;TCP;66;55160  >  80 [ACK] Seq=104 Ack=31857 Win=46080 Len=0 TSval=3207709558 TSecr=460891
16222;16223;1087.951186026;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=11585 Win=60672 Len=0 TSval=3207709558 TSecr=460891
16223;16224;1087.951193579;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=13033 Win=59648 Len=0 TSval=3207709558 TSecr=460891
16224;16225;1087.952132983;10.0.2.15;10.0.2.8;TCP;1514;80  >  55158 [ACK] Seq=13033 Ack=292 Win=6912 Len=1448 TSval=460891 TSecr=3207709558 [TCP segment of a reassembled PDU]
16225;16226;1087.952139625;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=14481 Win=58752 Len=0 TSval=3207709559 TSecr=460891
16226;16227;1087.9531291160001;10.0.2.15;10.0.2.8;TCP;10202;80  >  55158 [PSH, ACK] Seq=14481 Ack=292 Win=6912 Len=10136 TSval=460891 TSecr=3207709558 [TCP segment of a reassembled PDU]
16227;16228;1087.9531362;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=24617 Win=51968 Len=0 TSval=3207709560 TSecr=460891
16228;16229;1087.95515141;10.0.2.15;10.0.2.8;TCP;2962;80  >  55162 [ACK] Seq=13033 Ack=292 Win=6912 Len=2896 TSval=460892 TSecr=3207709514 [TCP segment of a reassembled PDU]
16229;16230;1087.955162186;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=15929 Win=63488 Len=0 TSval=3207709562 TSecr=460892
16230;16231;1087.956067167;10.0.2.15;10.0.2.8;TCP;5858;80  >  55162 [ACK] Seq=15929 Ack=292 Win=6912 Len=5792 TSval=460892 TSecr=3207709514 [TCP segment of a reassembled PDU]
16231;16232;1087.956079742;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=21721 Win=59648 Len=0 TSval=3207709563 TSecr=460892
16232;16233;1087.956835445;10.0.2.15;10.0.2.8;TCP;4410;80  >  55162 [ACK] Seq=21721 Ack=292 Win=6912 Len=4344 TSval=460892 TSecr=3207709562 [TCP segment of a reassembled PDU]
16233;16234;1087.956845213;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=26065 Win=56832 Len=0 TSval=3207709564 TSecr=460892
16234;16235;1087.957719452;10.0.2.15;10.0.2.8;TCP;2962;80  >  55162 [PSH, ACK] Seq=26065 Ack=292 Win=6912 Len=2896 TSval=460892 TSecr=3207709563 [TCP segment of a reassembled PDU]
16235;16236;1087.957725859;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=28961 Win=54912 Len=0 TSval=3207709565 TSecr=460892
16236;16237;1087.959002343;10.0.2.15;10.0.2.8;TCP;1514;80  >  55158 [ACK] Seq=24617 Ack=292 Win=6912 Len=1448 TSval=460892 TSecr=3207709560 [TCP segment of a reassembled PDU]
16237;16238;1087.959002402;10.0.2.15;10.0.2.8;TCP;2962;80  >  55158 [ACK] Seq=26065 Ack=292 Win=6912 Len=2896 TSval=460893 TSecr=3207709560 [TCP segment of a reassembled PDU]
16238;16239;1087.959014646;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=26065 Win=51072 Len=0 TSval=3207709566 TSecr=460892
16239;16240;1087.959029883;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=28961 Win=49152 Len=0 TSval=3207709566 TSecr=460893
16240;16241;1087.959983919;10.0.2.15;10.0.2.8;TCP;10202;80  >  55158 [ACK] Seq=28961 Ack=292 Win=6912 Len=10136 TSval=460893 TSecr=3207709560 [TCP segment of a reassembled PDU]
16241;16242;1087.959990586;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=39097 Win=42240 Len=0 TSval=3207709567 TSecr=460893
16242;16243;1087.960934779;10.0.2.15;10.0.2.8;TCP;4410;80  >  55158 [PSH, ACK] Seq=39097 Ack=292 Win=6912 Len=4344 TSval=460893 TSecr=3207709566 [TCP segment of a reassembled PDU]
16243;16244;1087.960940537;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=43441 Win=39424 Len=0 TSval=3207709568 TSecr=460893
16244;16245;1087.961910988;10.0.2.15;10.0.2.8;HTTP;7322;HTTP/1.1 200 OK  (text/html)
16245;16246;1087.961911059;10.0.2.15;10.0.2.8;TCP;66;80  >  55158 [FIN, ACK] Seq=50697 Ack=292 Win=6912 Len=0 TSval=460893 TSecr=3207709567
16246;16247;1087.961917155;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [ACK] Seq=292 Ack=50697 Win=34304 Len=0 TSval=3207709569 TSecr=460893
16247;16248;1087.962884355;10.0.2.15;10.0.2.8;TCP;11650;80  >  55160 [ACK] Seq=31857 Ack=104 Win=5824 Len=11584 TSval=460893 TSecr=3207709558 [TCP segment of a reassembled PDU]
16248;16249;1087.96289007;10.0.2.8;10.0.2.15;TCP;66;55160  >  80 [ACK] Seq=104 Ack=43441 Win=38400 Len=0 TSval=3207709570 TSecr=460893
16249;16250;1087.9638647919999;10.0.2.15;10.0.2.8;TCP;4410;80  >  55160 [ACK] Seq=43441 Ack=104 Win=5824 Len=4344 TSval=460894 TSecr=3207709558 [TCP segment of a reassembled PDU]
16250;16251;1087.96386485;10.0.2.15;10.0.2.8;HTTP;3062;HTTP/1.1 200 OK  (text/html)
16251;16252;1087.963864909;10.0.2.15;10.0.2.8;TCP;66;80  >  55160 [FIN, ACK] Seq=50781 Ack=104 Win=5824 Len=0 TSval=460894 TSecr=3207709570
16252;16253;1087.963864955;10.0.2.15;10.0.2.8;TCP;2962;80  >  55154 [ACK] Seq=1449 Ack=292 Win=6912 Len=2896 TSval=460894 TSecr=3207708663 [TCP segment of a reassembled PDU]
16253;16254;1087.9638720589999;10.0.2.8;10.0.2.15;TCP;66;55160  >  80 [ACK] Seq=104 Ack=47785 Win=35584 Len=0 TSval=3207709571 TSecr=460894
16254;16255;1087.9638823389998;10.0.2.8;10.0.2.15;TCP;66;55160  >  80 [ACK] Seq=104 Ack=50781 Win=33408 Len=0 TSval=3207709571 TSecr=460894
16255;16256;1087.963892693;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=4345 Win=63488 Len=0 TSval=3207709571 TSecr=460894
16256;16257;1087.9648427719999;10.0.2.15;10.0.2.8;TCP;2962;80  >  55154 [ACK] Seq=4345 Ack=292 Win=6912 Len=2896 TSval=460894 TSecr=3207709489 [TCP segment of a reassembled PDU]
16257;16258;1087.964847194;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=7241 Win=61568 Len=0 TSval=3207709572 TSecr=460894
16258;16259;1087.965813601;10.0.2.15;10.0.2.8;TCP;4410;80  >  55154 [ACK] Seq=7241 Ack=292 Win=6912 Len=4344 TSval=460894 TSecr=3207709571 [TCP segment of a reassembled PDU]
16259;16260;1087.965818083;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=11585 Win=58752 Len=0 TSval=3207709573 TSecr=460894
16260;16261;1087.966664844;10.0.2.15;10.0.2.8;TCP;1514;80  >  55154 [PSH, ACK] Seq=11585 Ack=292 Win=6912 Len=1448 TSval=460894 TSecr=3207709572 [TCP segment of a reassembled PDU]
16261;16262;1087.966670585;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=13033 Win=57728 Len=0 TSval=3207709574 TSecr=460894
16262;16263;1087.971694221;10.0.2.15;10.0.2.8;TCP;1514;80  >  55162 [ACK] Seq=28961 Ack=292 Win=6912 Len=1448 TSval=460896 TSecr=3207709565 [TCP segment of a reassembled PDU]
16263;16264;1087.971715725;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=30409 Win=53888 Len=0 TSval=3207709579 TSecr=460896
16264;16265;1087.972675147;10.0.2.15;10.0.2.8;TCP;10202;80  >  55162 [ACK] Seq=30409 Ack=292 Win=6912 Len=10136 TSval=460896 TSecr=3207709565 [TCP segment of a reassembled PDU]
16265;16266;1087.97268501;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=40545 Win=47104 Len=0 TSval=3207709580 TSecr=460896
16266;16267;1087.9732126630001;10.0.2.15;10.0.2.8;TCP;1514;80  >  55162 [ACK] Seq=40545 Ack=292 Win=6912 Len=1448 TSval=460896 TSecr=3207709565 [TCP segment of a reassembled PDU]
16267;16268;1087.973212723;10.0.2.15;10.0.2.8;TCP;2962;80  >  55162 [ACK] Seq=41993 Ack=292 Win=6912 Len=2896 TSval=460896 TSecr=3207709579 [TCP segment of a reassembled PDU]
16268;16269;1087.9732193789998;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=41993 Win=46080 Len=0 TSval=3207709580 TSecr=460896
16269;16270;1087.9732308510002;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=44889 Win=44160 Len=0 TSval=3207709580 TSecr=460896
16270;16271;1087.973636191;10.0.2.15;10.0.2.8;HTTP;5874;HTTP/1.1 200 OK  (text/html)
16271;16272;1087.973643113;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [ACK] Seq=292 Ack=50697 Win=40064 Len=0 TSval=3207709581 TSecr=460896
16272;16273;1087.974379515;10.0.2.15;10.0.2.8;TCP;66;80  >  55162 [FIN, ACK] Seq=50697 Ack=292 Win=6912 Len=0 TSval=460896 TSecr=3207709580
16273;16274;1087.974379588;10.0.2.15;10.0.2.8;TCP;5858;80  >  55154 [ACK] Seq=13033 Ack=292 Win=6912 Len=5792 TSval=460896 TSecr=3207709574 [TCP segment of a reassembled PDU]
16274;16275;1087.9743908589999;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=18825 Win=53888 Len=0 TSval=3207709582 TSecr=460896
16275;16276;1087.974598981;10.0.2.15;10.0.2.8;TCP;2962;80  >  55154 [ACK] Seq=18825 Ack=292 Win=6912 Len=2896 TSval=460896 TSecr=3207709574 [TCP segment of a reassembled PDU]
16276;16277;1087.974604058;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=21721 Win=51968 Len=0 TSval=3207709582 TSecr=460896
16277;16278;1087.975141807;10.0.2.15;10.0.2.8;TCP;1514;80  >  55154 [ACK] Seq=21721 Ack=292 Win=6912 Len=1448 TSval=460896 TSecr=3207709574 [TCP segment of a reassembled PDU]
16278;16279;1087.975141874;10.0.2.15;10.0.2.8;TCP;8754;80  >  55154 [PSH, ACK] Seq=23169 Ack=292 Win=6912 Len=8688 TSval=460897 TSecr=3207709582 [TCP segment of a reassembled PDU]
16279;16280;1087.975148491;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=23169 Win=51072 Len=0 TSval=3207709582 TSecr=460896
16280;16281;1087.975159554;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=31857 Win=45184 Len=0 TSval=3207709582 TSecr=460897
16281;16282;1087.9755875619999;10.0.2.15;10.0.2.8;TCP;2962;80  >  55154 [ACK] Seq=31857 Ack=292 Win=6912 Len=2896 TSval=460897 TSecr=3207709582 [TCP segment of a reassembled PDU]
16282;16283;1087.975591825;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=34753 Win=43264 Len=0 TSval=3207709583 TSecr=460897
16283;16284;1087.976126258;10.0.2.15;10.0.2.8;TCP;13098;80  >  55154 [ACK] Seq=34753 Ack=292 Win=6912 Len=13032 TSval=460897 TSecr=3207709582 [TCP segment of a reassembled PDU]
16284;16285;1087.976132145;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=47785 Win=34560 Len=0 TSval=3207709583 TSecr=460897
16285;16286;1087.976693536;10.0.2.15;10.0.2.8;TCP;1514;80  >  55154 [PSH, ACK] Seq=47785 Ack=292 Win=6912 Len=1448 TSval=460897 TSecr=3207709583 [TCP segment of a reassembled PDU]
16286;16287;1087.9766980939999;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=49233 Win=33664 Len=0 TSval=3207709584 TSecr=460897
16287;16288;1087.996108162;10.0.2.15;10.0.2.8;HTTP;1530;HTTP/1.1 200 OK  (text/html)
16288;16289;1087.996108218;10.0.2.15;10.0.2.8;TCP;66;80  >  55154 [FIN, ACK] Seq=50697 Ack=292 Win=6912 Len=0 TSval=460902 TSecr=3207709584
16289;16290;1087.996125457;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=50697 Win=64128 Len=0 TSval=3207709603 TSecr=460902
16290;16291;1087.9994965;10.0.2.8;10.0.2.15;TCP;66;55158  >  80 [RST, ACK] Seq=292 Ack=50698 Win=64128 Len=0 TSval=3207709607 TSecr=460893
16291;16292;1087.999697805;10.0.2.8;10.0.2.15;TCP;74;55186  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207709607 TSecr=0 WS=128
16292;16293;1087.999866332;10.0.2.15;10.0.2.8;TCP;1514;80  >  55164 [ACK] Seq=1 Ack=291 Win=6912 Len=1448 TSval=460903 TSecr=3207708833 [TCP segment of a reassembled PDU]
16293;16294;1087.999878317;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=1449 Win=64128 Len=0 TSval=3207709607 TSecr=460903
16294;16295;1088.000984875;10.0.2.15;10.0.2.8;TCP;74;80  >  55186 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=460903 TSecr=3207709607 WS=64
16295;16296;1088.000998788;10.0.2.8;10.0.2.15;TCP;66;55186  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207709608 TSecr=460903
16296;16297;1088.0010538230001;10.0.2.8;10.0.2.15;HTTP;169;GET /mutillidae/index.php?page=login.php HTTP/1.0 
16297;16298;1088.00280461;10.0.2.15;10.0.2.8;TCP;66;80  >  55186 [ACK] Seq=1 Ack=104 Win=5824 Len=0 TSval=460903 TSecr=3207709608
16298;16299;1088.007311512;10.0.2.8;10.0.2.15;TCP;66;55160  >  80 [ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207709615 TSecr=460894
16299;16300;1088.0087686069999;10.0.2.8;10.0.2.15;TCP;66;55162  >  80 [RST, ACK] Seq=292 Ack=50698 Win=64128 Len=0 TSval=3207709616 TSecr=460896
16300;16301;1088.009788335;10.0.2.8;10.0.2.15;TCP;74;55188  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207709617 TSecr=0 WS=128
16301;16302;1088.011150265;10.0.2.15;10.0.2.8;TCP;74;80  >  55188 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=460906 TSecr=3207709617 WS=64
16302;16303;1088.011178972;10.0.2.8;10.0.2.15;TCP;66;55188  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207709618 TSecr=460906
16303;16304;1088.011247565;10.0.2.8;10.0.2.15;HTTP;169;GET /mutillidae/index.php?page=login.php HTTP/1.0 
16304;16305;1088.0144822710001;10.0.2.15;10.0.2.8;TCP;66;80  >  55188 [ACK] Seq=1 Ack=104 Win=5824 Len=0 TSval=460906 TSecr=3207709618
16305;16306;1088.039091581;10.0.2.15;10.0.2.8;TCP;1514;80  >  55166 [ACK] Seq=1 Ack=292 Win=6912 Len=1448 TSval=460912 TSecr=3207708850 [TCP segment of a reassembled PDU]
16306;16307;1088.039114961;10.0.2.8;10.0.2.15;TCP;66;55166  >  80 [ACK] Seq=292 Ack=1449 Win=64128 Len=0 TSval=3207709646 TSecr=460912
16307;16308;1088.039239083;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [ACK] Seq=292 Ack=50698 Win=64128 Len=0 TSval=3207709646 TSecr=460902
16308;16309;1088.0393433880001;10.0.2.15;10.0.2.8;TCP;1514;80  >  55164 [ACK] Seq=1449 Ack=291 Win=6912 Len=1448 TSval=460913 TSecr=3207708833 [TCP segment of a reassembled PDU]
16309;16310;1088.039348802;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=2897 Win=64128 Len=0 TSval=3207709647 TSecr=460913
16310;16311;1088.03999944;10.0.2.15;10.0.2.8;TCP;1514;80  >  55164 [ACK] Seq=2897 Ack=291 Win=6912 Len=1448 TSval=460913 TSecr=3207708833 [TCP segment of a reassembled PDU]
16311;16312;1088.039999498;10.0.2.15;10.0.2.8;TCP;2962;80  >  55164 [ACK] Seq=4345 Ack=291 Win=6912 Len=2896 TSval=460913 TSecr=3207709607 [TCP segment of a reassembled PDU]
16312;16313;1088.039999541;10.0.2.15;10.0.2.8;TCP;2962;80  >  55164 [ACK] Seq=7241 Ack=291 Win=6912 Len=2896 TSval=460913 TSecr=3207709647 [TCP segment of a reassembled PDU]
16313;16314;1088.040007941;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=4345 Win=63488 Len=0 TSval=3207709647 TSecr=460913
16314;16315;1088.040020008;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=7241 Win=61568 Len=0 TSval=3207709647 TSecr=460913
16315;16316;1088.040028208;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=10137 Win=59648 Len=0 TSval=3207709647 TSecr=460913
16316;16317;1088.041986633;10.0.2.15;10.0.2.8;TCP;2962;80  >  55164 [PSH, ACK] Seq=10137 Ack=291 Win=6912 Len=2896 TSval=460913 TSecr=3207709647 [TCP segment of a reassembled PDU]
16317;16318;1088.04199464;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=13033 Win=57728 Len=0 TSval=3207709649 TSecr=460913
16318;16319;1088.0549204489998;10.0.2.8;10.0.2.15;TCP;66;55152  >  80 [FIN, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207709662 TSecr=460881
16319;16320;1088.055324285;10.0.2.8;10.0.2.15;TCP;74;55190  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207709663 TSecr=0 WS=128
16320;16321;1088.055411973;10.0.2.15;10.0.2.8;TCP;66;80  >  55152 [ACK] Seq=50782 Ack=105 Win=5824 Len=0 TSval=460917 TSecr=3207709662
16321;16322;1088.0575998269999;10.0.2.15;10.0.2.8;TCP;74;80  >  55190 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=460917 TSecr=3207709663 WS=64
16322;16323;1088.057613278;10.0.2.8;10.0.2.15;TCP;66;55190  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207709665 TSecr=460917
16323;16324;1088.05765994;10.0.2.8;10.0.2.15;HTTP;356;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
16324;16325;1088.0591139;10.0.2.15;10.0.2.8;TCP;66;80  >  55190 [ACK] Seq=1 Ack=291 Win=6912 Len=0 TSval=460917 TSecr=3207709665
16325;16326;1088.063494262;10.0.2.15;10.0.2.8;TCP;2962;80  >  55164 [ACK] Seq=13033 Ack=291 Win=6912 Len=2896 TSval=460919 TSecr=3207709649 [TCP segment of a reassembled PDU]
16326;16327;1088.063514712;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=15929 Win=55808 Len=0 TSval=3207709671 TSecr=460919
16327;16328;1088.064454773;10.0.2.15;10.0.2.8;TCP;8754;80  >  55164 [ACK] Seq=15929 Ack=291 Win=6912 Len=8688 TSval=460919 TSecr=3207709649 [TCP segment of a reassembled PDU]
16328;16329;1088.064462302;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=24617 Win=50048 Len=0 TSval=3207709672 TSecr=460919
16329;16330;1088.065441378;10.0.2.15;10.0.2.8;TCP;4410;80  >  55164 [ACK] Seq=24617 Ack=291 Win=6912 Len=4344 TSval=460919 TSecr=3207709671 [TCP segment of a reassembled PDU]
16330;16331;1088.065450467;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=28961 Win=47104 Len=0 TSval=3207709673 TSecr=460919
16331;16332;1088.0664111810001;10.0.2.15;10.0.2.8;TCP;5858;80  >  55164 [PSH, ACK] Seq=28961 Ack=291 Win=6912 Len=5792 TSval=460919 TSecr=3207709672 [TCP segment of a reassembled PDU]
16332;16333;1088.0664180889999;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=34753 Win=43264 Len=0 TSval=3207709674 TSecr=460919
16333;16334;1088.080337443;10.0.2.8;10.0.2.15;TCP;66;55160  >  80 [FIN, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207709688 TSecr=460894
16334;16335;1088.080440876;10.0.2.8;10.0.2.15;TCP;74;55192  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207709688 TSecr=0 WS=128
16335;16336;1088.081269381;10.0.2.15;10.0.2.8;TCP;66;80  >  55160 [ACK] Seq=50782 Ack=105 Win=5824 Len=0 TSval=460923 TSecr=3207709688
16336;16337;1088.082020438;10.0.2.15;10.0.2.8;TCP;74;80  >  55192 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=460923 TSecr=3207709688 WS=64
16337;16338;1088.082037144;10.0.2.8;10.0.2.15;TCP;66;55192  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207709689 TSecr=460923
16338;16339;1088.082089182;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
16339;16340;1088.0821676;10.0.2.15;10.0.2.8;TCP;1514;80  >  55164 [ACK] Seq=34753 Ack=291 Win=6912 Len=1448 TSval=460923 TSecr=3207709674 [TCP segment of a reassembled PDU]
16340;16341;1088.082174991;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=36201 Win=42240 Len=0 TSval=3207709689 TSecr=460923
16341;16342;1088.082835417;10.0.2.15;10.0.2.8;TCP;4410;80  >  55164 [ACK] Seq=36201 Ack=291 Win=6912 Len=4344 TSval=460923 TSecr=3207709674 [TCP segment of a reassembled PDU]
16342;16343;1088.082843123;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=40545 Win=39424 Len=0 TSval=3207709690 TSecr=460923
16343;16344;1088.083036701;10.0.2.15;10.0.2.8;TCP;66;80  >  55192 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=460923 TSecr=3207709689
16344;16345;1088.086946166;10.0.2.8;10.0.2.15;TCP;66;55154  >  80 [RST, ACK] Seq=292 Ack=50698 Win=64128 Len=0 TSval=3207709694 TSecr=460902
16345;16346;1088.087549982;10.0.2.15;10.0.2.8;TCP;10202;80  >  55164 [ACK] Seq=40545 Ack=291 Win=6912 Len=10136 TSval=460925 TSecr=3207709674 [TCP segment of a reassembled PDU]
16346;16347;1088.08755006;10.0.2.15;10.0.2.8;HTTP;82;HTTP/1.1 200 OK  (text/html)
16347;16348;1088.087550112;10.0.2.15;10.0.2.8;TCP;66;80  >  55164 [FIN, ACK] Seq=50697 Ack=291 Win=6912 Len=0 TSval=460925 TSecr=3207709690
16348;16349;1088.087565323;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=50681 Win=32640 Len=0 TSval=3207709695 TSecr=460925
16349;16350;1088.087603687;10.0.2.8;10.0.2.15;TCP;66;55164  >  80 [ACK] Seq=291 Ack=50697 Win=32640 Len=0 TSval=3207709695 TSecr=460925
16350;16351;1088.087695487;10.0.2.8;10.0.2.15;TCP;74;55194  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207709695 TSecr=0 WS=128
16351;16352;1088.088870602;10.0.2.15;10.0.2.8;TCP;74;80  >  55194 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=460925 TSecr=3207709695 WS=64
16352;16353;1088.088886917;10.0.2.8;10.0.2.15;TCP;66;55194  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207709696 TSecr=460925
16353;16354;1088.088943491;10.0.2.8;10.0.2.15;HTTP;169;GET /mutillidae/index.php?page=login.php HTTP/1.0 
16354;16355;1088.09135839;10.0.2.15;10.0.2.8;TCP;66;80  >  55194 [ACK] Seq=1 Ack=104 Win=5824 Len=0 TSval=460926 TSecr=3207709696
16355;16356;1088.101109302;10.0.2.15;10.0.2.8;TCP;2962;80  >  55166 [ACK] Seq=1449 Ack=292 Win=6912 Len=2896 TSval=460928 TSecr=3207708850 [TCP segment of a reassembled PDU]
16356;16357;1088.101109359;10.0.2.15;10.0.2.8;TCP;4410;80  >  55168 [ACK] Seq=1 Ack=292 Win=6912 Len=4344 TSval=460928 TSecr=3207708888 [TCP segment of a reassembled PDU]
16357;16358;1088.1011094169999;10.0.2.15;10.0.2.8;TCP;2962;80  >  55166 [ACK] Seq=4345 Ack=292 Win=6912 Len=2896 TSval=460928 TSecr=3207709646 [TCP segment of a reassembled PDU]
16358;16359;1088.101134406;10.0.2.8;10.0.2.15;TCP;66;55166  >  80 [ACK] Seq=292 Ack=4345 Win=63488 Len=0 TSval=3207709708 TSecr=460928
16359;16360;1088.101179146;10.0.2.8;10.0.2.15;TCP;66;55168  >  80 [ACK] Seq=292 Ack=4345 Win=62592 Len=0 TSval=3207709708 TSecr=460928
16360;16361;1088.101209794;10.0.2.8;10.0.2.15;TCP;66;55166  >  80 [ACK] Seq=292 Ack=7241 Win=61568 Len=0 TSval=3207709708 TSecr=460928
